Key,Doc Num,Frequency,IDF
hứng_thú,2,2,7.313220387090301
lấn_át,3,3,6.907755278982137
trắng_tinh_khôi,1,1,8.006367567650246
hương_hoa_hậu,1,1,8.006367567650246
tun,1,2,8.006367567650246
view,3,3,6.907755278982137
cabin,1,2,8.006367567650246
kén,1,1,8.006367567650246
chặn,12,17,5.521460917862246
ồn,2,2,7.313220387090301
đường_dây_nóng,2,2,7.313220387090301
israel,2,4,7.313220387090301
do_thám,1,2,8.006367567650246
ofeq,1,2,8.006367567650246
quỹ_đạo,2,3,7.313220387090301
radar,2,2,7.313220387090301
khẩu_độ,1,1,8.006367567650246
sar,1,1,8.006367567650246
phục_vụ,14,15,5.367310238034988
trọc,1,2,8.006367567650246
quân_khu,2,2,7.313220387090301
chấp_hành_hình_phạt,1,1,8.006367567650246
cưng_chiều,1,1,8.006367567650246
vô_tri,2,2,7.313220387090301
miễn_là,1,1,8.006367567650246
dễ_thương,1,1,8.006367567650246
thần_tượng,2,3,7.313220387090301
nghẹn_ngào,1,1,8.006367567650246
huba,2,3,7.313220387090301
mâm,5,7,6.396929655216146
tín_đồ,2,2,7.313220387090301
nàng_thơ,1,1,8.006367567650246
ốp,1,1,8.006367567650246
dã_man,1,1,8.006367567650246
gặp_mặt,1,1,8.006367567650246
câu_đố,1,1,8.006367567650246
nhai,2,2,7.313220387090301
tuốt,1,1,8.006367567650246
bật_mí,4,4,6.620073206530356
vật_vã,1,1,8.006367567650246
tự_nguyện,2,3,7.313220387090301
tranh_luận,3,3,6.907755278982137
bạn_đọc,3,4,6.907755278982137
vba,1,5,8.006367567650246
3x3,1,6,8.006367567650246
prime,1,2,8.006367567650246
men,1,2,8.006367567650246
bất,3,4,6.907755278982137
trâm,1,2,8.006367567650246
cúc,3,5,6.907755278982137
đào_thải,1,2,8.006367567650246
cấu_trúc,5,6,6.396929655216146
thanh_thủy,1,1,8.006367567650246
thẩm_mỹ,4,6,6.620073206530356
bàn_tán,4,4,6.620073206530356
hee,1,1,8.006367567650246
kolkoc,1,1,8.006367567650246
review,8,13,5.926926025970411
nắng_hóa,1,1,8.006367567650246
đắt,13,15,5.44141821018871
xỉn,1,1,8.006367567650246
bí_bách,1,1,8.006367567650246
xuống_cấp,5,6,6.396929655216146
sắc_sảo,3,3,6.907755278982137
thần_thái,3,3,6.907755278982137
săn_đón,2,3,7.313220387090301
3tuame,1,1,8.006367567650246
gravity,1,1,8.006367567650246
motion,1,1,8.006367567650246
đu_đưa,1,1,8.006367567650246
vi_vu,1,1,8.006367567650246
phiên_bản,8,8,5.926926025970411
the_t,1,1,8.006367567650246
bản_lĩnh,1,1,8.006367567650246
vật_phẩm,2,2,7.313220387090301
tên_tuổi,4,4,6.620073206530356
vượt_biên_giới,1,1,8.006367567650246
thị_phi,3,3,6.907755278982137
bủa_vây,1,1,8.006367567650246
phi_chỉ,1,1,8.006367567650246
1985,1,1,8.006367567650246
angela,1,1,8.006367567650246
baby,1,1,8.006367567650246
weibo,4,6,6.620073206530356
cô_lập,1,1,8.006367567650246
biến_cố,4,5,6.620073206530356
37,3,3,6.907755278982137
tháp,4,4,6.620073206530356
toán,1,1,8.006367567650246
cao_lãnh,1,1,8.006367567650246
olympic,13,16,5.44141821018871
hình_thù,1,1,8.006367567650246
quang_vinh,1,2,8.006367567650246
thứ_trưởng,7,10,6.060457418594933
nguyên_đại_sứ,1,1,8.006367567650246
trông_đợi,1,1,8.006367567650246
xiêu_lòng,1,1,8.006367567650246
đẹp_mắt,2,2,7.313220387090301
dựng,6,6,6.214608098422191
tượng_đài_quốc,1,2,8.006367567650246
51m,1,1,8.006367567650246
lạt,3,3,6.907755278982137
thác,1,1,8.006367567650246
prenn,1,1,8.006367567650246
đà_lạt,2,3,7.313220387090301
753,1,1,8.006367567650246
mượt_mà,1,1,8.006367567650246
chéo,1,2,8.006367567650246
gối,5,6,6.396929655216146
herve,2,3,7.313220387090301
renard,2,3,7.313220387090301
fff,1,1,8.006367567650246
gắp,1,1,8.006367567650246
xương,4,10,6.620073206530356
dị_vật,1,1,8.006367567650246
4cm,1,1,8.006367567650246
02,3,4,6.907755278982137
giá_cả,3,3,6.907755278982137
vf,4,8,6.620073206530356
e34,3,7,6.907755278982137
318,3,5,6.907755278982137
kmlần,2,4,7.313220387090301
frs6,2,2,7.313220387090301
07,4,4,6.620073206530356
nâng_cấp,9,13,5.809142990314028
nedc,2,2,7.313220387090301
nhẹ_nhàng,2,2,7.313220387090301
phong_phú,6,6,6.214608098422191
tươi_tắn,2,2,7.313220387090301
đích_thân,2,2,7.313220387090301
rạn_nứt,1,1,8.006367567650246
khổ,1,1,8.006367567650246
vụng_về,1,1,8.006367567650246
mang_tiếng,2,2,7.313220387090301
bản_sao,1,1,8.006367567650246
lý_tử,1,1,8.006367567650246
thất,2,3,7.313220387090301
thiên_đường,1,1,8.006367567650246
chăm_chút,1,1,8.006367567650246
chuẩn_mực,1,2,8.006367567650246
tngt,1,1,8.006367567650246
ql10,1,1,8.006367567650246
số_liệu,5,5,6.396929655216146
quốc_lộ,5,7,6.396929655216146
tan,4,6,6.620073206530356
chảy,3,5,6.907755278982137
nature,2,2,7.313220387090301
hoàng_gia,1,1,8.006367567650246
hoàng_tử,2,2,7.313220387090301
tâm_hồn,2,2,7.313220387090301
kia,4,4,6.620073206530356
đội_trưởng,1,1,8.006367567650246
soi,7,8,6.060457418594933
photoshop,1,1,8.006367567650246
lục,2,2,7.313220387090301
dự_thảo,13,13,5.44141821018871
yếu_thế,1,2,8.006367567650246
3032023,5,5,6.396929655216146
thkts,1,1,8.006367567650246
vtc,1,1,8.006367567650246
hiện_trường,12,14,5.521460917862246
cây_bút,2,2,7.313220387090301
ác,3,3,6.907755278982137
janet,1,1,8.006367567650246
yellen,2,3,7.313220387090301
vô_lý,1,1,8.006367567650246
khơi,3,3,6.907755278982137
thông,7,9,6.060457418594933
phẫn_uất,1,1,8.006367567650246
buôn,5,6,6.396929655216146
chiết_giang,1,1,8.006367567650246
đăng_tải,5,5,6.396929655216146
wechat,1,1,8.006367567650246
cptpp,1,2,8.006367567650246
rishi,1,1,8.006367567650246
sunak,1,1,8.006367567650246
hiệp_định,1,1,8.006367567650246
gay_gắt,3,3,6.907755278982137
thô,1,1,8.006367567650246
nuôi_trồng,2,3,7.313220387090301
tăng_tốc,1,1,8.006367567650246
binh_sĩ,2,3,7.313220387090301
sọ,1,2,8.006367567650246
chiến_binh,1,1,8.006367567650246
iran,1,1,8.006367567650246
hậu_thuẫn,2,2,7.313220387090301
phát_sóng,3,4,6.907755278982137
vững,7,7,6.060457418594933
squid,1,1,8.006367567650246
ho,4,5,6.620073206530356
yeon,3,4,6.907755278982137
ống_kính,2,2,7.313220387090301
quay_phim,1,1,8.006367567650246
parasite,1,1,8.006367567650246
ký_sinh_trùng,1,1,8.006367567650246
chính_trị,5,8,6.396929655216146
talent,1,2,8.006367567650246
davipharm,1,2,8.006367567650246
rd,1,1,8.006367567650246
nhuộm,1,1,8.006367567650246
ém,1,1,8.006367567650246
máy_lạnh,2,3,7.313220387090301
benkon,1,1,8.006367567650246
smartair,1,1,8.006367567650246
ab,1,2,8.006367567650246
thịnh_hành,1,1,8.006367567650246
532023,3,3,6.907755278982137
fortuna,1,1,8.006367567650246
dula,1,1,8.006367567650246
thất_nghiệp,2,4,7.313220387090301
tham_gia_bảo_hiểm_thất_nghiệp,2,2,7.313220387090301
khai_báo,1,2,8.006367567650246
làm_hàng,1,1,8.006367567650246
profile,1,1,8.006367567650246
cõi,1,1,8.006367567650246
khôi,4,6,6.620073206530356
hsg,1,1,8.006367567650246
truy_lùng,1,1,8.006367567650246
nhì,4,4,6.620073206530356
iraq,1,1,8.006367567650246
brent,2,2,7.313220387090301
79,3,3,6.907755278982137
535,1,2,8.006367567650246
đồnglượng,3,4,6.907755278982137
động,5,6,6.396929655216146
danh_nhân,2,2,7.313220387090301
khoa_bảng,1,1,8.006367567650246
hiển,3,3,6.907755278982137
đĩnh,1,1,8.006367567650246
nhận_dạng,1,2,8.006367567650246
khuôn_mặt,4,5,6.620073206530356
truy_quét,1,2,8.006367567650246
reuters,1,1,8.006367567650246
lạm_dụng,5,6,6.396929655216146
hậu_vệ,6,6,6.214608098422191
gonzalo,1,1,8.006367567650246
montiel,1,1,8.006367567650246
ngày_sinh_nhật,1,1,8.006367567650246
2019,6,6,6.214608098422191
mbs,1,1,8.006367567650246
công_lập,5,6,6.396929655216146
1990,1,1,8.006367567650246
đánh_ghen,3,5,6.907755278982137
bình_tĩnh,2,2,7.313220387090301
thẳng_thắn,6,6,6.214608098422191
nóng_giận,1,1,8.006367567650246
doanh_số,2,3,7.313220387090301
f88,2,4,7.313220387090301
đột_ngột,4,4,6.620073206530356
wsj,2,2,7.313220387090301
gián_điệp,4,4,6.620073206530356
ven,2,2,7.313220387090301
bình_chánh,4,4,6.620073206530356
đậu_phụ,1,2,8.006367567650246
giòn_tan,1,2,8.006367567650246
thơm_phức,1,1,8.006367567650246
ươm,3,3,6.907755278982137
một_chút,3,3,6.907755278982137
bột,3,4,6.907755278982137
giòn,2,2,7.313220387090301
chấn_chỉnh,1,1,8.006367567650246
thcs,3,4,6.907755278982137
bứa,1,1,8.006367567650246
hóc_môn,2,2,7.313220387090301
dồn_nén,1,1,8.006367567650246
hòa_bình,3,3,6.907755278982137
công_bằng,4,4,6.620073206530356
biến_hình,1,1,8.006367567650246
cán,1,1,8.006367567650246
x,3,3,6.907755278982137
ngụ,4,4,6.620073206530356
đụngcán,1,1,8.006367567650246
gang,1,2,8.006367567650246
lan_can,1,3,8.006367567650246
mỹ_quan,1,1,8.006367567650246
kết_cấu,2,2,7.313220387090301
điền_kinh,3,5,6.907755278982137
rau_dền,1,4,8.006367567650246
mặt_trái,1,1,8.006367567650246
khủng_khiếp,1,1,8.006367567650246
vitamin,3,4,6.907755278982137
lipit,1,1,8.006367567650246
gluxit,1,1,8.006367567650246
gây_họa,2,2,7.313220387090301
tỷ_suất,2,2,7.313220387090301
cắt_cổ,1,1,8.006367567650246
mua_sắm,6,9,6.214608098422191
sinh_nhật,2,3,7.313220387090301
gián_tiếp,1,1,8.006367567650246
thắp,1,1,8.006367567650246
thế_hệ_số,1,1,8.006367567650246
nhỏ_hóa,1,1,8.006367567650246
beat,1,2,8.006367567650246
lác_đác,1,1,8.006367567650246
lìu,1,1,8.006367567650246
tìu,1,1,8.006367567650246
chả,1,1,8.006367567650246
năng_suất,2,2,7.313220387090301
ôm_chầm,1,1,8.006367567650246
tóc_tiên,2,3,7.313220387090301
đại_thắng,1,1,8.006367567650246
mono,2,2,7.313220387090301
android,3,4,6.907755278982137
xe_buýt,2,3,7.313220387090301
bình_đẳng,1,1,8.006367567650246
công_cộng,4,4,6.620073206530356
ra_rìa,1,2,8.006367567650246
địch,3,6,6.907755278982137
tạo_hình,5,5,6.396929655216146
ngọt_ngào,1,1,8.006367567650246
phôi,1,3,8.006367567650246
vô_sinh,2,3,7.313220387090301
mô_phỏng,2,2,7.313220387090301
cấp_thiết,2,2,7.313220387090301
đáo_hạn,3,3,6.907755278982137
110,5,5,6.396929655216146
mặt_hàng,5,6,6.396929655216146
chủ_lực,3,4,6.907755278982137
kim_ngạch,1,1,8.006367567650246
họ_hàng,3,4,6.907755278982137
tận_tình,2,2,7.313220387090301
kiên_quyết,3,3,6.907755278982137
chỉnh_lý,1,1,8.006367567650246
một_chiều,4,6,6.620073206530356
thiếu_tướng,2,4,7.313220387090301
phụng,1,2,8.006367567650246
yuriy,1,1,8.006367567650246
ignat,1,1,8.006367567650246
lượn,1,1,8.006367567650246
pravda,1,1,8.006367567650246
hồi_môn,2,2,7.313220387090301
hòa_phát,7,20,6.060457418594933
ghét,2,2,7.313220387090301
kế_cận,2,2,7.313220387090301
học_hành,3,3,6.907755278982137
tử_tế,2,2,7.313220387090301
fancam,1,1,8.006367567650246
hani,1,2,8.006367567650246
exid,1,2,8.006367567650246
quyển,1,2,8.006367567650246
sưu_tầm,1,1,8.006367567650246
đạm,2,4,7.313220387090301
dhb,1,2,8.006367567650246
129,1,1,8.006367567650246
683,2,2,7.313220387090301
lần_lượt,3,3,6.907755278982137
bắt_gặp,3,3,6.907755278982137
body,3,4,6.907755278982137
bắp,1,1,8.006367567650246
rộ,3,3,6.907755278982137
đính_hôn,2,3,7.313220387090301
kubi,2,2,7.313220387090301
sến,1,1,8.006367567650246
sẩm,1,1,8.006367567650246
cccd,1,2,8.006367567650246
vùng_cao,4,5,6.620073206530356
trung_học,2,3,7.313220387090301
lana,1,1,8.006367567650246
del,3,3,6.907755278982137
rey,2,2,7.313220387090301
born,1,1,8.006367567650246
die,1,1,8.006367567650246
winiker,1,1,8.006367567650246
toàn_cầu_thủ,2,2,7.313220387090301
1m80,1,1,8.006367567650246
mỏng,2,2,7.313220387090301
idico,2,4,7.313220387090301
icn,1,1,8.006367567650246
93,1,1,8.006367567650246
75,3,3,6.907755278982137
tiến_độ,6,8,6.214608098422191
di_dời,4,6,6.620073206530356
doãn,2,2,7.313220387090301
quần_chúng,2,2,7.313220387090301
tổ_hợp_tác,1,2,8.006367567650246
vùng_sâu,1,1,8.006367567650246
khá_giả,2,2,7.313220387090301
đặc_tính,1,1,8.006367567650246
đề_kháng,1,1,8.006367567650246
chuồng_trại,1,1,8.006367567650246
phát_huy_hiệu_quả,2,2,7.313220387090301
cắm,5,5,6.396929655216146
mường,1,2,8.006367567650246
lạ_tai,1,1,8.006367567650246
địa_danh,2,2,7.313220387090301
amsterdam,2,4,7.313220387090301
phá_phách,1,2,8.006367567650246
kcn,2,4,7.313220387090301
vsip,1,2,8.006367567650246
72022,1,1,8.006367567650246
trình_tự,1,1,8.006367567650246
xuồng,1,2,8.006367567650246
thiên_tai,1,1,8.006367567650246
phao,1,1,8.006367567650246
bè,1,1,8.006367567650246
trũng,1,1,8.006367567650246
data,1,1,8.006367567650246
bảo_lãnh,4,6,6.620073206530356
tiền_lương,2,3,7.313220387090301
kiểm_định,2,2,7.313220387090301
lầnnăm,1,1,8.006367567650246
320qđ,1,1,8.006367567650246
kiện_toàn,1,1,8.006367567650246
hội_nhập,4,4,6.620073206530356
3132023,3,4,6.907755278982137
rét,2,3,7.313220387090301
rải_rác,2,3,7.313220387090301
khí_tượng,3,3,6.907755278982137
thủy_văn,2,2,7.313220387090301
nam_trung,1,1,8.006367567650246
đề_cập,3,3,6.907755278982137
giới_luật_sư,1,1,8.006367567650246
ngăn_cản,3,3,6.907755278982137
bẻ,3,4,6.907755278982137
hủy_hoại,1,1,8.006367567650246
2016,1,1,8.006367567650246
phạm_luật,2,3,7.313220387090301
góp_ý,3,3,6.907755278982137
542017qh14,1,1,8.006367567650246
thủy_nội_địa,1,2,8.006367567650246
kiểu_mẫu,3,4,6.907755278982137
đường_thuỷ,1,1,8.006367567650246
thuỷ,1,1,8.006367567650246
đ225,7,8,6.060457418594933
icd,1,1,8.006367567650246
quế,4,6,6.620073206530356
v245,1,1,8.006367567650246
khai_trương,2,2,7.313220387090301
cạn,3,3,6.907755278982137
ph237,5,6,6.396929655216146
bu253,1,2,8.006367567650246
d226,9,11,5.809142990314028
áp_thuế,2,2,7.313220387090301
thuế_ti234,1,1,8.006367567650246
hệ_lụy,3,3,6.907755278982137
triển,12,14,5.521460917862246
trạng,2,2,7.313220387090301
bảo_hộ,1,1,8.006367567650246
thuế_v224,1,1,8.006367567650246
u_quản,1,1,8.006367567650246
u_d249,3,3,6.907755278982137
318qđ,1,1,8.006367567650246
h242,4,5,6.620073206530356
nh236,3,3,6.907755278982137
khắt_khe,2,2,7.313220387090301
vay_lãi_suất,1,1,8.006367567650246
trông_chờ,3,4,6.907755278982137
đoàn_viên,2,3,7.313220387090301
làm_khó,1,1,8.006367567650246
thụ_hưởng,2,2,7.313220387090301
khổ_sở,2,2,7.313220387090301
đường_đường,1,1,8.006367567650246
601,1,1,8.006367567650246
vang,3,3,6.907755278982137
khuyến_mãi,3,3,6.907755278982137
soán,2,2,7.313220387090301
ứng_xử,1,1,8.006367567650246
soh,1,1,8.006367567650246
rui,1,1,8.006367567650246
snoc,1,1,8.006367567650246
đảo_quốc,1,1,8.006367567650246
linh_hoạt,5,6,6.396929655216146
lđlđ,2,2,7.313220387090301
tín,2,2,7.313220387090301
ngạc,1,1,8.006367567650246
huy_tín,1,1,8.006367567650246
thực_nghiệp,1,1,8.006367567650246
xx,1,1,8.006367567650246
guide,2,2,7.313220387090301
love,3,3,6.907755278982137
đầu_tư_sản_xuất,1,1,8.006367567650246
chân_chính,1,1,8.006367567650246
dụng_cụ,1,1,8.006367567650246
nhà_bếp,2,2,7.313220387090301
động_viên,5,5,6.396929655216146
gắn_bó,4,4,6.620073206530356
bóng_chuyền,6,12,6.214608098422191
nảy_sinh,1,1,8.006367567650246
lạc_bộ,4,5,6.620073206530356
thi_viết,1,1,8.006367567650246
lão,3,4,6.907755278982137
xuyến,1,1,8.006367567650246
lớn_lao,5,5,6.396929655216146
thiết_thực,3,3,6.907755278982137
sử,1,1,8.006367567650246
thông_tấn_xã,1,1,8.006367567650246
203,1,1,8.006367567650246
45,4,4,6.620073206530356
mức_sống,2,2,7.313220387090301
đắt_đỏ,11,11,5.608472294851876
895,1,1,8.006367567650246
vbsp,1,1,8.006367567650246
bình_quân,6,9,6.214608098422191
đồngtháng,5,7,6.396929655216146
578,2,2,7.313220387090301
szc,1,2,8.006367567650246
research,1,1,8.006367567650246
sonadezi,1,1,8.006367567650246
871,1,1,8.006367567650246
lnst,1,1,8.006367567650246
245,1,1,8.006367567650246
giảm_giá_cả,1,1,8.006367567650246
mario,3,5,6.907755278982137
maurer,1,2,8.006367567650246
junji,1,1,8.006367567650246
tgđ,1,1,8.006367567650246
hbc,1,1,8.006367567650246
nội_chiến,3,4,6.907755278982137
đức_giang,1,1,8.006367567650246
lẩu,1,1,8.006367567650246
golden,1,2,8.006367567650246
gate,1,2,8.006367567650246
bỏ_túi,3,4,6.907755278982137
gộp,1,1,8.006367567650246
2014,2,2,7.313220387090301
659,1,1,8.006367567650246
đa_số,2,2,7.313220387090301
thánh,2,2,7.313220387090301
ngu,1,2,8.006367567650246
hân,3,5,6.907755278982137
bằng_chứng,5,6,6.396929655216146
phấn,1,2,8.006367567650246
cảnh_báo_ứng_dụng,1,1,8.006367567650246
thuế_đạt,1,1,8.006367567650246
539,1,1,8.006367567650246
hiện_thực,3,3,6.907755278982137
từ_bỏ,4,5,6.620073206530356
thủ_khoa,2,3,7.313220387090301
dưa,3,4,6.907755278982137
lỏng_lẻo,1,1,8.006367567650246
north,1,1,8.006367567650246
dakota,1,1,8.006367567650246
xấu_tính,2,2,7.313220387090301
han,2,3,7.313220387090301
seul,1,2,8.006367567650246
chững,1,1,8.006367567650246
scandal,5,6,6.396929655216146
bóng_ma,1,1,8.006367567650246
tỷ_trọng,2,2,7.313220387090301
l227,14,19,5.367310238034988
trị,9,9,5.809142990314028
phiếu,5,5,6.396929655216146
th236,4,4,6.620073206530356
g236,2,2,7.313220387090301
chao_đảo,1,1,8.006367567650246
1997,2,2,7.313220387090301
2007,3,3,6.907755278982137
2008,1,1,8.006367567650246
b243,2,2,7.313220387090301
khánh_kiệt,1,1,8.006367567650246
gấu,1,1,8.006367567650246
vá_vai,1,1,8.006367567650246
bốc_hơi,4,4,6.620073206530356
tw,2,2,7.313220387090301
gieo_quẻ,1,1,8.006367567650246
queo,1,1,8.006367567650246
quẻo,1,1,8.006367567650246
dở_cười,1,1,8.006367567650246
quẹt,1,1,8.006367567650246
ha_hả,1,1,8.006367567650246
cam,5,8,6.396929655216146
cúm,1,1,8.006367567650246
ớt,1,1,8.006367567650246
capsicum,1,1,8.006367567650246
annuum,1,1,8.006367567650246
ớt_ngọt,1,1,8.006367567650246
cà_phổ_biến,1,1,8.006367567650246
nuốt,1,1,8.006367567650246
hải_sản,3,4,6.907755278982137
100k,1,1,8.006367567650246
ao_ước,1,1,8.006367567650246
hào_nhoáng,1,1,8.006367567650246
gai,1,1,8.006367567650246
nếm,1,1,8.006367567650246
mật,2,2,7.313220387090301
dior,1,1,8.006367567650246
chanel,1,1,8.006367567650246
sủng,1,1,8.006367567650246
tình_cờ,1,1,8.006367567650246
haute,1,1,8.006367567650246
couture,1,1,8.006367567650246
mốt,2,2,7.313220387090301
gia_sản,3,3,6.907755278982137
quần_áo,8,9,5.926926025970411
lã,3,3,6.907755278982137
sưu_tập,5,5,6.396929655216146
nhẫn,4,5,6.620073206530356
kim_cương,5,6,6.396929655216146
si_mê,2,2,7.313220387090301
thường_dân,2,2,7.313220387090301
gia_thế,3,3,6.907755278982137
lấy_lòng,2,2,7.313220387090301
trạch,1,1,8.006367567650246
cự,3,4,6.907755278982137
xuất_thân,2,2,7.313220387090301
cao_quý,1,1,8.006367567650246
cơ_ngơi,3,3,6.907755278982137
thủy_thượng_đẳng,1,1,8.006367567650246
trên_cơ_thể,1,1,8.006367567650246
gieo,3,3,6.907755278982137
vượng,5,5,6.396929655216146
phát_tài_lộc,1,1,8.006367567650246
quý_nhân,1,1,8.006367567650246
phong_thủy,1,1,8.006367567650246
bình_dương,4,4,6.620073206530356
mercedes,2,3,7.313220387090301
tổng_tỷ_lệ,1,1,8.006367567650246
haxaco,1,1,8.006367567650246
310,1,1,8.006367567650246
bể,1,1,8.006367567650246
bi,3,4,6.907755278982137
đối_đáp,1,2,8.006367567650246
lăn,2,2,7.313220387090301
nghiêng_ngả,1,1,8.006367567650246
điểm_chuẩn,1,3,8.006367567650246
nhạc_đỏ,1,1,8.006367567650246
dấn_thân,2,2,7.313220387090301
ngách,1,1,8.006367567650246
mơ_ước,2,2,7.313220387090301
khắc_nghiệt,5,7,6.396929655216146
làm_ăn,3,3,6.907755278982137
hành_lang,2,2,7.313220387090301
tác_động_kinh_tế,1,1,8.006367567650246
sâu_rộng,1,1,8.006367567650246
chung_cư,19,34,5.061928588483807
sục,2,2,7.313220387090301
sôi,2,2,7.313220387090301
hết_lời,1,1,8.006367567650246
phản_cảm_tối,1,1,8.006367567650246
tin_học,1,1,8.006367567650246
nhà_văn_hóa,1,1,8.006367567650246
celine,1,2,8.006367567650246
tái_hợp,4,6,6.620073206530356
lisa,1,2,8.006367567650246
bo,1,2,8.006367567650246
gum,1,2,8.006367567650246
điên_đảo,1,1,8.006367567650246
ngập_ngừng,1,1,8.006367567650246
vâu,2,4,7.313220387090301
thân_thương,1,1,8.006367567650246
greenwood,2,3,7.313220387090301
mu_dù,1,1,8.006367567650246
mason,2,2,7.313220387090301
xa_vời,1,1,8.006367567650246
dấu_vết,1,1,8.006367567650246
cuộc_đời_mới,1,1,8.006367567650246
tưởng_chừng_như,3,4,6.907755278982137
côn_trùng,1,2,8.006367567650246
ruồng_rẫy,1,1,8.006367567650246
akhmed,1,1,8.006367567650246
yakoob,1,2,8.006367567650246
tuổi_thơ,2,3,7.313220387090301
nghèo_khó,2,2,7.313220387090301
ai_bảo,1,1,8.006367567650246
lên_đồng,1,1,8.006367567650246
tấm_tắc,1,1,8.006367567650246
cover,1,1,8.006367567650246
live,2,2,7.313220387090301
lội,3,4,6.907755278982137
trôi,4,4,6.620073206530356
bước_ngoặt,4,4,6.620073206530356
nghèo_đói,1,2,8.006367567650246
phúc_lợi,1,1,8.006367567650246
thuý,3,4,6.907755278982137
hạnh,4,5,6.620073206530356
lột_xác,2,2,7.313220387090301
suti,1,1,8.006367567650246
sương,1,2,8.006367567650246
rowan,1,1,8.006367567650246
startup,7,8,6.060457418594933
trễ,1,1,8.006367567650246
1m90,1,1,8.006367567650246
toả,1,1,8.006367567650246
đốn,1,1,8.006367567650246
boylove,1,1,8.006367567650246
nichakoon,1,1,8.006367567650246
khajornborirak,1,1,8.006367567650246
meen,1,1,8.006367567650246
hà_linh,20,28,5.0106352940962555
youtube,4,6,6.620073206530356
người_yêu_quý,3,3,6.907755278982137
điều_dưỡng,2,3,7.313220387090301
phổi,2,2,7.313220387090301
ủ_rũ,1,1,8.006367567650246
sửa_sai,1,1,8.006367567650246
hoang_mang,4,4,6.620073206530356
bạo_bệnh,1,1,8.006367567650246
xơ,4,9,6.620073206530356
rối,1,1,8.006367567650246
sức_sống,1,1,8.006367567650246
ngắm,5,5,6.396929655216146
phượng,2,2,7.313220387090301
hành,2,2,7.313220387090301
nức_lòng,1,1,8.006367567650246
bởi_vẻ,1,1,8.006367567650246
đằm_thắm,1,1,8.006367567650246
1065,1,2,8.006367567650246
lực,9,11,5.809142990314028
minh_bạch,3,3,6.907755278982137
riêng_lẻ,3,3,6.907755278982137
vbma,2,2,7.313220387090301
kiểm,6,7,6.214608098422191
big,1,1,8.006367567650246
4quot,1,1,8.006367567650246
mắm,1,1,8.006367567650246
muốiquot,1,1,8.006367567650246
ri234,3,3,6.907755278982137
lẻ,5,6,6.396929655216146
v244,1,1,8.006367567650246
ph249,1,1,8.006367567650246
hợpquot,1,1,8.006367567650246
elon,6,9,6.214608098422191
musk,6,9,6.214608098422191
twitter,5,9,6.396929655216146
tái_hôn,1,2,8.006367567650246
nhằn,1,1,8.006367567650246
cần_tây,1,2,8.006367567650246
ăn_đủ,1,1,8.006367567650246
say_đắm,1,1,8.006367567650246
khổng,1,2,8.006367567650246
lần_hồi,1,1,8.006367567650246
thế_lực,1,1,8.006367567650246
sant,1,1,8.006367567650246
agata,1,1,8.006367567650246
bolognese,1,1,8.006367567650246
ngoạn_mục,1,1,8.006367567650246
app,3,5,6.907755278982137
xấu_hổ,3,3,6.907755278982137
khoe_khoang,1,1,8.006367567650246
lời_lẽ,2,2,7.313220387090301
đường_mật,1,1,8.006367567650246
đào_mỏ,2,2,7.313220387090301
50m2,1,1,8.006367567650246
kiến_trúc_sư,2,2,7.313220387090301
kts,1,1,8.006367567650246
thu_hẹp,3,3,6.907755278982137
loggia,1,1,8.006367567650246
tường_tận,1,1,8.006367567650246
nutifood,1,2,8.006367567650246
2903,3,3,6.907755278982137
tận_tay,1,1,8.006367567650246
4000,1,1,8.006367567650246
sàm_sỡ,1,1,8.006367567650246
hà_nam,4,8,6.620073206530356
thu_giữ,5,6,6.396929655216146
lưu_trữ,2,2,7.313220387090301
đổ_xô,3,3,6.907755278982137
bảo_hoàng,1,1,8.006367567650246
phản_bác,2,2,7.313220387090301
email,1,1,8.006367567650246
đối_phương,3,3,6.907755278982137
hạ_nhiệt,8,8,5.926926025970411
phản,1,1,8.006367567650246
ch233,2,2,7.313220387090301
bảo_hiểm_qua,1,1,8.006367567650246
bancassurance,1,1,8.006367567650246
bình_thường_hoá_ra,1,1,8.006367567650246
vĩnh_cửu,1,1,8.006367567650246
đặc_điểm,2,2,7.313220387090301
bản_tính,1,1,8.006367567650246
lạnh_lùng,1,1,8.006367567650246
lãnh_cảm,1,1,8.006367567650246
bình_thản,1,1,8.006367567650246
porsche,2,2,7.313220387090301
918,1,1,8.006367567650246
spyder,1,1,8.006367567650246
cất,1,1,8.006367567650246
hypercar,1,1,8.006367567650246
chỉ_huy_trưởng,1,2,8.006367567650246
tham_mưu_trưởng,1,1,8.006367567650246
bộ_đội,1,2,8.006367567650246
biên_phòng,2,3,7.313220387090301
tây_ninh,1,1,8.006367567650246
telegram,1,2,8.006367567650246
tin_tặc,1,1,8.006367567650246
phishing,1,1,8.006367567650246
55,3,3,6.907755278982137
khang_trang,1,2,8.006367567650246
vợ_con,1,1,8.006367567650246
cand,3,4,6.907755278982137
dig,1,3,8.006367567650246
thi234,1,1,8.006367567650246
dic,1,1,8.006367567650246
đ244,6,6,6.214608098422191
jean,1,1,8.006367567650246
noel,1,1,8.006367567650246
poirier,1,1,8.006367567650246
cầu_nối,1,1,8.006367567650246
vững_tâm,1,1,8.006367567650246
thụ_tinh,3,4,6.907755278982137
vcsc,1,1,8.006367567650246
